"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"05-Nov-2020","EQ","216.00","221.00","214.75","207.00","218.50","218.65","218.33","351.00","149.45",138023646,"30,134,264,560.60",568119
"04-Nov-2020","EQ","203.50","209.00","198.05","204.75","205.50","207.00","204.28","351.00","149.45",117577856,"24,018,836,837.15",486009
"03-Nov-2020","EQ","198.00","205.80","197.60","196.05","204.35","204.75","202.38","351.00","149.45",69890201,"14,144,561,716.95",338507
"02-Nov-2020","EQ","192.20","197.25","190.05","189.25","196.00","196.05","194.16","351.00","149.45",52600119,"10,212,607,734.40",254510
"30-Oct-2020","EQ","189.35","192.00","186.15","188.70","189.90","189.25","189.11","351.00","149.45",41520135,"7,851,736,168.45",186311
"29-Oct-2020","EQ","189.35","190.70","185.90","190.45","189.30","188.70","188.17","351.00","149.45",44823105,"8,434,161,790.90",238791
"28-Oct-2020","EQ","195.00","195.00","189.05","194.65","190.50","190.45","191.54","351.00","149.45",46462213,"8,899,258,778.80",259437
"27-Oct-2020","EQ","197.25","197.55","192.25","196.70","194.45","194.65","194.96","351.00","149.45",37802664,"7,370,107,440.55",177545
"26-Oct-2020","EQ","202.70","204.00","195.60","202.80","197.00","196.70","199.33","351.00","149.45",45471498,"9,063,790,088.90",213023
"23-Oct-2020","EQ","204.00","205.60","201.55","203.30","202.45","202.80","203.20","351.00","149.45",32708098,"6,646,185,985.65",143175
"22-Oct-2020","EQ","201.90","204.60","201.10","203.75","203.60","203.30","203.10","351.00","149.45",33721761,"6,849,008,785.65",156779
"21-Oct-2020","EQ","204.70","207.30","198.85","203.05","204.00","203.75","204.08","351.00","149.45",54516482,"11,125,916,902.65",248104
"20-Oct-2020","EQ","201.00","204.35","200.70","204.00","202.95","203.05","202.74","351.00","149.45",39317197,"7,970,974,966.90",175146
"19-Oct-2020","EQ","196.20","204.60","196.05","195.95","204.00","204.00","201.65","351.00","149.45",60223657,"12,143,970,659.90",323960
"16-Oct-2020","EQ","194.00","196.75","191.60","192.85","195.70","195.95","194.69","351.00","149.45",36894938,"7,182,953,742.75",191841
"15-Oct-2020","EQ","201.00","202.50","192.00","200.05","192.80","192.85","197.72","351.00","149.45",49184944,"9,724,679,563.25",238796
