Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
23-Feb-22,EQ,24.1,26.1,24.1,24.95,26,25.8,24.96,44.7,15.1,413503,"1,03,22,988.20",1973
22-Feb-22,EQ,25.7,26.4,24.95,26.25,24.95,24.95,25.24,44.7,15.1,292508,"73,82,816.85",1206
21-Feb-22,EQ,25.8,26.45,24.5,25.2,25.8,26.25,26.02,44.7,15.1,909702,"2,36,69,807.95",3463
18-Feb-22,EQ,24.95,25.2,24.5,24,25.2,25.2,25.05,44.7,15.1,320688,"80,32,443.50",887
17-Feb-22,EQ,23.3,24,22.9,22.9,24,24,23.79,44.7,15.1,258774,"61,56,522.55",849
16-Feb-22,EQ,22.3,24.45,22.3,23.45,22.75,22.9,22.9,44.7,15.1,838391,"1,92,03,304.70",2648
15-Feb-22,EQ,23.45,23.45,23.45,24.65,23.45,23.45,23.45,44.7,15.1,56808,"13,32,147.60",234
14-Feb-22,EQ,24.65,24.65,24.65,25.9,24.65,24.65,24.65,44.7,15.1,61827,"15,24,035.55",259
11-Feb-22,EQ,26.5,26.7,25.8,27.15,25.8,25.9,26.08,44.7,15.1,332050,"86,59,038.90",1478
10-Feb-22,EQ,28.55,28.55,27,28.35,27,27.15,27.43,44.7,15.1,188769,"51,78,085.80",855
09-Feb-22,EQ,26.8,29.25,26.75,27.9,27.8,28.35,27.58,44.7,15.1,346611,"95,59,408.60",1579
08-Feb-22,EQ,29.05,29.15,27.9,29.35,27.9,27.9,28.2,44.7,15.1,179036,"50,48,163.15",920
07-Feb-22,EQ,29.6,30.35,29.05,29.6,29.55,29.35,29.53,44.7,15.1,45747,"13,50,854.80",497
04-Feb-22,EQ,30.6,31.4,29.1,30,29.7,29.6,30.17,44.7,15.1,92903,"28,03,076.70",687
03-Feb-22,EQ,29.75,30.65,29,29.7,30.15,30,30.07,44.7,15.1,108851,"32,73,628.45",864
02-Feb-22,EQ,29.9,30.25,29.15,29.35,29.75,29.7,29.68,44.7,15.1,85436,"25,35,513.70",725
01-Feb-22,EQ,30.65,30.65,29.2,30,29.4,29.35,29.66,44.7,15.1,89769,"26,62,589.90",771
31-Jan-22,EQ,29.7,30.5,29.6,29.6,29.95,30,29.93,44.7,15.1,53209,"15,92,388.35",437
28-Jan-22,EQ,30.25,31.45,29.25,30.25,29.5,29.6,30.07,44.7,15.1,142885,"42,96,524.60",1011
27-Jan-22,EQ,30.75,31.65,29.7,31.1,30.3,30.25,30.48,44.7,15.1,154514,"47,09,818.85",1075
25-Jan-22,EQ,29.3,31.1,28.3,29.65,31.1,31.1,29.52,44.7,15.1,166288,"49,08,693.00",1133
24-Jan-22,EQ,31,31.4,29.3,30.8,30,29.65,29.72,44.7,15.1,159727,"47,47,646.70",886
21-Jan-22,EQ,31.95,32.7,30.6,31.7,30.8,30.8,31.25,44.7,15.1,145941,"45,60,817.30",1039
20-Jan-22,EQ,31.05,32.4,31.05,31.8,31.75,31.7,31.59,44.7,15.1,167135,"52,79,408.65",1311
19-Jan-22,EQ,33.6,34.35,31.65,33.3,31.65,31.8,32.33,44.7,15.1,341624,"1,10,43,039.40",1683
18-Jan-22,EQ,32.95,34.75,31.6,33.1,33.95,33.3,33.38,44.7,15.1,535046,"1,78,58,307.60",2712
17-Jan-22,EQ,33.35,34.8,33.1,34.8,33.1,33.1,33.55,44.7,15.1,1000796,"3,35,71,905.85",3435
14-Jan-22,EQ,34.8,34.8,34.8,36.6,34.8,34.8,34.8,44.7,15.1,51656,"17,97,628.80",241
13-Jan-22,EQ,36.6,36.6,36.6,38.5,36.6,36.6,36.6,44.7,15.1,45444,"16,63,250.40",187
12-Jan-22,EQ,38.5,38.5,38.5,40.5,38.5,38.5,38.5,44.7,15.1,38373,"14,77,360.50",219
11-Jan-22,EQ,44.7,44.7,40.5,42.6,40.5,40.5,42.68,44.7,15.1,774145,"3,30,43,735.95",1565
10-Jan-22,EQ,42.6,42.6,42.6,40.6,42.6,42.6,42.6,42.6,15.1,60850,"25,92,210.00",188
07-Jan-22,EQ,40.6,40.6,40.6,38.7,40.6,40.6,40.6,40.6,15.1,50453,"20,48,391.80",169
06-Jan-22,EQ,38.7,38.7,38.05,36.9,38.7,38.7,38.68,38.7,15.1,403179,"1,55,94,514.90",928
05-Jan-22,EQ,36.9,36.9,36.5,35.15,36.9,36.9,36.88,36.9,15.1,173775,"64,09,521.85",559
04-Jan-22,EQ,35.1,35.15,32.3,33.5,35.15,35.15,35.01,36.9,15.1,508953,"1,78,17,558.25",1461
20-Oct-21,EQ,30.7,30.75,28.25,30.05,28.65,28.55,28.96,36.9,15.1,187244,"54,22,724.35",1958
