"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"11-Feb-2022","EQ","150.00","156.90","144.75","152.70","145.00","145.75","149.56","336.50","144.75",1996262,"298,556,426.10",20203
"10-Feb-2022","EQ","157.00","157.05","150.50","156.25","151.00","152.70","154.69","336.50","144.75",787655,"121,841,081.55",9902
"09-Feb-2022","EQ","156.90","158.30","155.85","156.00","156.00","156.25","156.75","336.50","144.75",518328,"81,245,721.40",7093
"08-Feb-2022","EQ","158.40","161.75","154.00","159.00","155.90","156.00","157.81","336.50","144.75",777078,"122,629,423.40",10475
"07-Feb-2022","EQ","161.90","163.20","158.20","160.85","158.70","159.00","160.45","336.50","144.75",725512,"116,412,016.90",10998
"04-Feb-2022","EQ","163.80","165.00","159.30","162.75","161.00","160.85","162.54","336.50","144.75",1068940,"173,741,005.05",13619
"03-Feb-2022","EQ","165.00","166.40","162.20","164.80","162.95","162.75","164.23","336.50","144.75",789850,"129,716,860.30",7460
"02-Feb-2022","EQ","163.60","168.20","163.60","163.55","164.85","164.80","165.84","336.50","144.75",860881,"142,765,450.50",12126
"01-Feb-2022","EQ","162.45","164.95","161.50","161.70","163.35","163.55","163.14","336.50","144.75",577030,"94,139,370.60",8571
"31-Jan-2022","EQ","168.45","168.55","161.00","165.10","162.20","161.70","163.06","336.50","144.75",1060401,"172,908,124.15",14753
"28-Jan-2022","EQ","164.80","170.70","164.45","163.35","165.70","165.10","167.52","336.50","144.75",945270,"158,355,972.50",11540
"27-Jan-2022","EQ","165.55","168.00","162.45","167.55","163.80","163.35","164.41","336.50","144.75",837825,"137,750,841.15",13661
"25-Jan-2022","EQ","160.05","170.00","158.40","162.40","167.05","167.55","166.36","336.50","144.75",1424517,"236,980,662.60",25965
"24-Jan-2022","EQ","172.55","172.95","160.50","172.65","162.90","162.40","164.84","336.50","144.75",1814199,"299,052,292.65",20605
"21-Jan-2022","EQ","177.80","178.40","171.00","179.15","172.90","172.65","174.81","336.50","144.75",1367214,"239,006,237.80",16171
"20-Jan-2022","EQ","181.65","181.70","177.20","180.85","179.00","179.15","179.11","336.50","144.75",1053006,"188,607,529.75",12214
"19-Jan-2022","EQ","175.00","182.70","171.55","175.10","181.20","180.85","178.77","336.50","144.75",2869709,"513,013,852.55",27210
"18-Jan-2022","EQ","189.00","189.00","173.20","187.45","174.95","175.10","180.23","336.50","144.75",3675990,"662,537,689.70",34982
"17-Jan-2022","EQ","202.00","203.00","185.55","191.70","187.25","187.45","190.98","336.50","144.75",7118125,"1,359,420,248.00",60438
"14-Jan-2022","EQ","187.00","193.00","187.00","189.85","191.50","191.70","190.20","336.50","144.75",4663636,"887,033,742.90",37219
"13-Jan-2022","EQ","185.65","194.80","182.60","184.05","189.25","189.85","190.42","336.50","144.75",12905877,"2,457,555,408.80",112984
"12-Jan-2022","EQ","164.45","184.90","164.30","163.10","183.40","184.05","179.69","336.50","144.75",18504787,"3,325,128,572.60",141980
"11-Jan-2022","EQ","166.00","168.20","162.20","165.55","162.95","163.10","165.24","336.50","144.75",1131991,"187,048,338.15",13517
"10-Jan-2022","EQ","167.00","167.80","164.00","165.55","165.30","165.55","165.75","336.50","144.75",1159117,"192,125,633.20",12630
"07-Jan-2022","EQ","171.50","173.45","165.00","170.15","165.70","165.55","168.26","336.50","144.75",2157938,"363,093,591.15",19967
"06-Jan-2022","EQ","166.00","172.40","164.55","167.90","169.30","170.15","168.68","336.50","144.75",1898784,"320,278,026.05",17515
"05-Jan-2022","EQ","166.25","169.40","163.40","166.60","168.00","167.90","166.90","336.50","144.75",1942423,"324,191,032.85",18294
"04-Jan-2022","EQ","163.70","168.90","162.50","162.65","165.80","166.60","165.96","336.50","144.75",1772098,"294,089,582.15",16307
"03-Jan-2022","EQ","161.80","166.90","161.75","160.95","162.40","162.65","163.87","336.50","144.75",1922223,"314,996,992.15",17924
"31-Dec-2021","EQ","162.00","163.80","160.20","160.90","161.10","160.95","161.97","336.50","144.75",520429,"84,295,868.15",6331
"30-Dec-2021","EQ","161.40","164.30","160.50","161.15","162.00","160.90","161.97","336.50","144.75",574995,"93,132,369.95",6502
"29-Dec-2021","EQ","163.75","164.25","160.35","162.80","160.90","161.15","162.02","336.50","144.75",596276,"96,605,747.10",7169
"28-Dec-2021","EQ","157.65","165.90","157.65","156.80","162.90","162.80","163.42","336.50","144.75",2009976,"328,469,197.30",19278
"27-Dec-2021","EQ","157.00","159.70","154.95","157.35","156.40","156.80","157.55","336.50","144.75",960218,"151,277,972.10",10591
"24-Dec-2021","EQ","159.85","159.85","155.60","158.40","158.05","157.35","157.26","336.50","144.75",775019,"121,879,636.20",8560
"23-Dec-2021","EQ","163.05","163.40","157.40","161.90","158.30","158.40","160.74","336.50","144.75",1040614,"167,273,363.90",9932
"22-Dec-2021","EQ","161.00","164.95","160.05","159.50","161.00","161.90","162.47","336.50","144.75",1171696,"190,360,423.85",10978
"21-Dec-2021","EQ","159.70","163.25","157.35","157.60","159.60","159.50","160.62","336.50","144.75",1646773,"264,498,614.80",16863
"20-Dec-2021","EQ","155.00","159.70","150.60","158.65","157.00","157.60","154.58","336.50","144.75",2868575,"443,431,310.50",32575
"17-Dec-2021","EQ","166.00","166.65","157.70","166.85","158.80","158.65","160.64","336.50","144.75",2666534,"428,351,081.90",23297
